dataset,split,class,media_type,extension,relative_path,note
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0875_jpg.rf.be42b247b8386543a8855279ebefdbf9.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0878-5-_jpg.rf.986cdc59f4b9ebc4d1e8bd4d7bb2c9d6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0897_jpg.rf.0133691e9dee71b878a36b96cfd8f6b6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0902-2-_jpg.rf.c736fdc7f6b0dc6663a7943980332757.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0903_jpg.rf.0d0fcfc98c3ce203e2a73f8c6530cf16.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0917_jpg.rf.6d295fb4f6ee0b852a6cf2bc03abe97a.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0918-2-_jpg.rf.4f12633c65f704589a85897460b36dfc.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0926-2-_jpg.rf.1fda2b2adbde9021b2d541133414b4fd.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0937_jpg.rf.c865dc899f85032ce329b168f6e6ca25.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0942_jpg.rf.0d57a3558a6b37e8837602f53d9669d5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0943_jpg.rf.6e75e36d859453da71180433961e2148.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0958-2-_jpg.rf.e76df6652add4b07135c14febd16ea42.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0996_jpg.rf.46868e15be0a3a240beb2d890999b90f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_0998_jpg.rf.59c418aa8347e0bc7c68021d3d8c3a7f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1013-2-_jpg.rf.2774408259255a09aefc6735d3166e82.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1022_jpg.rf.eff8d799ecd189d661e9364756d7bb69.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1036_jpg.rf.936ed3a6bda11117d7c59ea6ec4ce0ab.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1042_jpg.rf.63f6c0c3a15898d4ca05bdda2841e2fd.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1056_jpg.rf.554b0c8b55cb2df6c7bf2f17f79efb47.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1058-2-_jpg.rf.efd717f18c130f950123b02dd8e32eb6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1076_jpg.rf.53d423026898e20563e44e108f74f65e.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1177_jpg.rf.c41caeb2fc8929edefb74fe76ccf0002.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1178-2-_jpg.rf.9aed3ac112d34cc9950a10cd91c3c29f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1184_jpg.rf.1851f4204e421fb38073eab6439bcd02.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1188-2-_jpg.rf.1c6b17eb2d220e2223f26222120d7747.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1193_jpg.rf.adbc9506854d74d1a4affbcf57aba626.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1204_jpg.rf.0b53901afb123a6e7d9f7bb341542f62.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1210_jpg.rf.e5bfd71187bde749c3bd68b598ed2b9c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1228_jpg.rf.822ec0084e80a422f30e587db8161110.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1229_jpg.rf.bed2ed27eb2d2d4e36835abff9ad76c2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1230_jpg.rf.8e0911c3cc90f2902ba43a05611e980c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1236_jpg.rf.bb93d40a06efa5396da13bec9a69f39c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1253_jpg.rf.a8920e03b3ffc4f196bd10858ab4932c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1268_jpg.rf.581e21fbb5f00e90bca1a13e03ab0d33.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1278_jpg.rf.bfd30db2e885868bf2e8aa651df0e232.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1285-2-_jpg.rf.808e5bee34027ed00aae31b0df808513.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1300_jpg.rf.5a24da568540aa1722475127088bc942.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1308_jpg.rf.7a838841a9bf22b9112634c275a23562.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1317_jpg.rf.598289d1ebd1133d830b554219d2774e.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1322_jpg.rf.8529abcc77e37188f4db2980ddde5640.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1332_jpg.rf.c706a042f129842d770ea787c9280fe1.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1342_jpg.rf.bf3ec14d1b2e58743e88cbbaf52915b5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1353_jpg.rf.f1d2a7dd19b262c889f4f1f8ca979f4c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1356_jpg.rf.3fc000d158c0d1b21a15b5ab1d09ecbf.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1356_jpg.rf.67cccadb033d42179f2c0279e4f91236.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1380_jpg.rf.7174cd8f52f1800571059511b063e09d.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_13947.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1394_jpg.rf.b1eaa2699bc0222da1da0d6b67076193.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_13983.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14012.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14034.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14035.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14047.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14049.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14058.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14064.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14078.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1408-2-_jpg.rf.1cc015309f97e8379761c089249e7d67.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1409_jpg.rf.3a79fbf5e66ad99996cc914be810abce.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14114.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14143.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1414_jpg.rf.a300f066ea1ef0ccbcd80c879666ad39.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14179.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14211.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14281.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1428_jpg.rf.924faddbe832cfeb3c59dbb0ca763224.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14312.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14323.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14377.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14385.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14401.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14401_2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1441-2-_jpg.rf.918ca8e822034777d85c243c8bb1634b.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14417.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14429.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14429_2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14452_2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14456.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14464.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14477.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14478.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14488.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14489.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14496.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14497.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14508.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1450_jpg.rf.787f1389fdd583cd8991445dbd8d55b5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14515.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14521.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14553.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1456_jpg.rf.863819d1e04151adb0406c6c0d706f63.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14574.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14585_2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14648.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14662.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14682.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14684.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1469-2-_jpg.rf.e46e0e49991dc0a8f8f20d6c926d791b.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14698.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14706.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14721.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14726.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14742.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14744.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14746.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14756.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14758.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14774.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14777.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14790.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1480_jpg.rf.b019fb2304b510826975b55af59d6638.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14822.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14865.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14869.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14882.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_14902.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1492_jpg.rf.294546647aaa60eb6af9325867882dd4.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1498_jpg.rf.c531bb259a11d383ab16451618c9806e.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1501-2-_jpg.rf.3807f29d98160669c890ce740b95bcfb.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15138.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15150.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15170.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_1520_jpg.rf.eaa57c4225dcb15687478333bd1e2e92.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15232.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15250.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15266.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,F,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\F\frame_15293.jpg,
